protocol_fingerprint,checkpoint_selection,selection_objective,model_a,model_b,g05_fraction,g05_count_per_sample,metric,metric_role,global_sign_in_selection_objective,global_sign_metrics_note,improvement_definition,paired_seed_count,paired_seeds,delta_mean,delta_std,improvement_mean,improvement_std
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.75,24,position_mae_z,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.0008316745758056576,,0.0008316745758056576,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.75,24,relative_configuration_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.006000000000000005,,-0.006000000000000005,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.75,24,relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.004799995422363201,,-0.004799995422363201,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.026400001525878958,,-0.026400001525878958,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_set_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.030000000000000027,,-0.030000000000000027,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,charge_mae,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,0.028228160858154328,,-0.028228160858154328,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,charge_magnitude_mae,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.0037376461029052788,,0.0037376461029052788,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_invariant_charge_mae,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,0.0005676136016845856,,-0.0005676136016845856,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.030000000000000027,,-0.030000000000000027,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_bce,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,0.05054100036621095,,-0.05054100036621095,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_3d_error,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.015587562561035218,,0.015587562561035218,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_mae,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.009436172485351557,,0.009436172485351557,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,pairwise_relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.005800033569336005,,-0.005800033569336005,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_x,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,0.0016609573364257946,,-0.0016609573364257946,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_y,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.01818927764892575,,0.01818927764892575,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_z,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.011780216217041006,,0.011780216217041006,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,relative_configuration_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.01200000000000001,,-0.01200000000000001,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,42,-0.007599990844726512,,-0.007599990844726512,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_set_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,charge_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,charge_magnitude_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_invariant_charge_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_bce,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_3d_error,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,pairwise_relative_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_x,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_y,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_z,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,relative_configuration_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,relative_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0,,0.0,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.009000007629394458,,-0.009000007629394458,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.010000000000000009,,-0.010000000000000009,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.009274780273437533,,-0.009274780273437533,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0016994380950927646,,0.0016994380950927646,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0009696788787841859,,-0.0009696788787841859,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0030000000000000027,,-0.0030000000000000027,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0032913513183593923,,-0.0032913513183593923,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.009626083374023486,,0.009626083374023486,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.005414886474609415,,0.005414886474609415,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0018000106811524308,,-0.0018000106811524308,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.001080738067626985,,0.001080738067626985,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.012089355468750007,,0.012089355468750007,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0030745868682861277,,0.0030745868682861277,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0040000000000000036,,-0.0040000000000000036,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.00280000305175776,,-0.00280000305175776,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.01180001831054689,,-0.01180001831054689,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.01200000000000001,,-0.01200000000000001,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.011217727661132826,,-0.011217727661132826,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0015322055816650304,,0.0015322055816650304,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0014926319122314513,,0.0014926319122314513,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0030000000000000027,,0.0030000000000000027,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.00042387008666988635,,-0.00042387008666988635,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0014008560180663876,,0.0014008560180663876,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0010380134582519962,,0.0010380134582519962,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0005999984741210662,,-0.0005999984741210662,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.008478019714355467,,0.008478019714355467,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.008711669921874998,,-0.008711669921874998,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0033476505279541047,,0.0033476505279541047,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0010000000000000009,,-0.0010000000000000009,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.00039998626708981355,,-0.00039998626708981355,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.007800018310546886,,-0.007800018310546886,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.007000000000000006,,-0.007000000000000006,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.003234861373901332,,-0.003234861373901332,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0015700397491455187,,0.0015700397491455187,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0028970851898193484,,0.0028970851898193484,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.007000000000000006,,-0.007000000000000006,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.002035190582275359,,-0.002035190582275359,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.006999214172363266,,0.006999214172363266,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.003885665893554713,,0.003885665893554713,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.00280000305175776,,0.00280000305175776,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0050886955261230105,,0.0050886955261230105,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.003320335388183604,,0.003320335388183604,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0032479267120361366,,0.0032479267120361366,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.006000000000000005,,0.006000000000000005,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.004000038146972695,,0.004000038146972695,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.001999992370605441,,-0.001999992370605441,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,0.0020000000000000018,,0.0020000000000000018,
8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,42,-0.0011256332397461266,,0.0011256332397461266,
