protocol_fingerprint,checkpoint_selection,selection_objective,model_a,model_b,g05_fraction,g05_count_per_sample,metric,metric_role,global_sign_in_selection_objective,global_sign_metrics_note,improvement_definition,paired_seed_count,paired_seeds,delta_mean,delta_std,improvement_mean,improvement_std
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.75,24,relative_configuration_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.006000000000000005,,-0.006000000000000005,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.75,24,relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.0023999862670898153,,-0.0023999862670898153,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.009599998474121074,,-0.009599998474121074,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_set_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.014000000000000012,,-0.014000000000000012,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,charge_mae,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,0.010583234786987306,,-0.010583234786987306,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,charge_magnitude_mae,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.001151887893676734,,0.001151887893676734,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_invariant_charge_mae,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,0.003962329864501957,,-0.003962329864501957,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_accuracy,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.0040000000000000036,,-0.0040000000000000036,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_bce,secondary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,0.009408798217773462,,-0.009408798217773462,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_3d_error,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.019534805297851565,,0.019534805297851565,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_mae,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.010125366210937459,,0.010125366210937459,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,pairwise_relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.005199974060058565,,-0.005199974060058565,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_x,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.0067564010620116965,,0.0067564010620116965,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_y,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.019560890197753922,,0.019560890197753922,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_z,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.004058792114257803,,0.004058792114257803,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,relative_configuration_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.009000000000000008,,-0.009000000000000008,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,1.0,32,relative_sign_accuracy,primary,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better,1,41,-0.0040000000000000036,,-0.0040000000000000036,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,absolute_sign_set_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,charge_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,charge_magnitude_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_invariant_charge_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_bce,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,0,,,,,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_3d_error,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_mae,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,pairwise_relative_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_x,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_y,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_z,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,relative_configuration_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.0,0,relative_sign_accuracy,primary,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0016000061035156277,,-0.0016000061035156277,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0050000000000000044,,-0.0050000000000000044,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.000186920166015625,,-0.000186920166015625,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.002452747344970696,,0.002452747344970696,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.00033786773681640514,,0.00033786773681640514,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0,,0.0,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.005069305419921899,,-0.005069305419921899,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.028165542602539007,,0.028165542602539007,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.014442001342773458,,0.014442001342773458,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0027999801635741894,,-0.0027999801635741894,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.009782569885253889,,0.009782569885253889,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.025688606262207037,,0.025688606262207037,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.007854806900024436,,0.007854806900024436,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0040000000000000036,,-0.0040000000000000036,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.1,3,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0008000030517577583,,-0.0008000030517577583,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.010000000000000009,,-0.010000000000000009,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.014000000000000012,,-0.014000000000000012,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.009902891159057625,,-0.009902891159057625,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0015605373382568122,,0.0015605373382568122,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0019839115142822328,,-0.0019839115142822328,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0040000000000000036,,-0.0040000000000000036,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.007263698577880839,,0.007263698577880839,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.004080718994140531,,0.004080718994140531,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.002190334320068321,,0.002190334320068321,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.003400009155273387,,-0.003400009155273387,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.001550556182861318,,0.001550556182861318,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.00479454421997072,,0.00479454421997072,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0002258815765380784,,0.0002258815765380784,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.006000000000000005,,-0.006000000000000005,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.25,8,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.002800003051757871,,-0.002800003051757871,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.002399978637695366,,-0.002399978637695366,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0050000000000000044,,-0.0050000000000000044,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.002352230072021455,,-0.002352230072021455,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0023643150329589746,,0.0023643150329589746,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0007912826538085949,,-0.0007912826538085949,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0020000000000000018,,0.0020000000000000018,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.002924827575683575,,0.002924827575683575,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.010254562377929655,,0.010254562377929655,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.004308353424072264,,0.004308353424072264,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.003399986267089816,,-0.003399986267089816,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0011467056274414023,,-0.0011467056274414023,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.014258571624755856,,0.014258571624755856,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0001868438720703247,,-0.0001868438720703247,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0050000000000000044,,-0.0050000000000000044,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.5,16,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.001200004577636693,,-0.001200004577636693,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.008999992370605558,,-0.008999992370605558,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.010000000000000009,,-0.010000000000000009,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.008299932479858385,,-0.008299932479858385,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,-0.0022001514434814295,,0.0022001514434814295,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.002143310546874999,,-0.002143310546874999,
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,41,0.0030000000000000027,,0.0030000000000000027,
